GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),NF3,NOx,CO,NMVOC,UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Year,Level,Parent_Sector
A.  Mineral industry,8110.971674363819,,,,,,,,NO,2.29612969363022,1.56588330588804,9.10914222960328,2008,Subsector,2.  Industrial processes and product use
B.  Chemical industry,5725.734346358123,3.04886376679168,8.09568530438516,112.573,14.48447648117679,NO,NO,NO,5.83871024394473,37.43532104389717,24.99128198587796,4.37934302146141,2008,Subsector,2.  Industrial processes and product use
C.  Metal industry,20610.27392326488,1.0474805392797,0.05038086120797,5.2468,121.80417,,0.007711017,,12.61699204866577,319.5610413139263,3.31089535823538,20.5558534480654,2008,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,798.5627338403846,"NO,IE","NO,NE,IE",,,,,,"NO,IE","NO,IE",363.4851577999173,1.45296984510766,2008,Subsector,2.  Industrial processes and product use
E.  Electronic industry ,,,,22.74206758802359,"NO,NE,IE","NO,NE","NO,NE,IE",2.288348058e-05,,,,,2008,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,10256.356413378538,0.43472507369969,,,,,,,,2008,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,NO,NO,3.14080354941435,,101.43229475846894,,0.02080813301348,,0.0914454,2.7992453,0.24588652,NO,2008,Subsector,2.  Industrial processes and product use
H.  Other(3),"IE,NE,NO",0.4313908947993,NO,,,,,,1.64004672853614,9.02025700694878,92.71333920743395,3.28009345707229,2008,Subsector,2.  Industrial processes and product use
