GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Year,Level,Parent_Sector
A.  Mineral industry,8678.057784277655,,,,,,2002,Subsector,2.  Industrial processes and product use
B.  Chemical industry,6261.419239880947,4.24211581677519,10.16832053363855,2124.91009472,70.7958183156942,,2002,Subsector,2.  Industrial processes and product use
C.  Metal industry,16939.65363881376,1.19439225141266,0.05157485649906,,157.81945655966456,0.03371075,2002,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,1109.3269129952007,,,,,,2002,Subsector,2.  Industrial processes and product use
E.  Electronic industry ,,,,14.11475632,,,2002,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,5882.304766954802,5.14953778280228,,2002,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,,2.04613454480315,,131.71701377,0.03065833062207,2002,Subsector,2.  Industrial processes and product use
H.  Other(3),,0.58637559414503,,,,,2002,Subsector,2.  Industrial processes and product use
