GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),NF3,NOx,CO,NMVOC,UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Year,Level,Parent_Sector
A.  Mineral industry,9849.090506251825,,,,,,,,NO,3.01035882985477,2.76848449351968,13.120812108091,1998,Subsector,2.  Industrial processes and product use
B.  Chemical industry,7024.247761547371,5.1578316254702,49.17191108197887,12820.74546,50.80707718867246,NO,NO,NO,10.50175882223419,78.8260637415033,102.4588699685927,31.27594492894785,1998,Subsector,2.  Industrial processes and product use
C.  Metal industry,22768.922024159056,1.58091937320662,0.06608896667846,NO,217.63684285824337,,0.01878625,,21.86364146295386,519.9744190310075,4.36400598630847,31.34691954162848,1998,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,1022.56402055216,"NO,IE","NO,NE,IE",,,,,,"NO,IE","NO,IE",486.8591631566773,1.85074933090891,1998,Subsector,2.  Industrial processes and product use
E.  Electronic industry ,,,,17.49636656853323,"NO,NE,IE","NO,NE","NO,NE,IE",2.567045771e-05,,,,,1998,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,2535.5810665058634,3.5944745953511,,,,,,,,1998,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,NO,NO,1.98029109834595,,163.2737472744737,,0.03911085508732,,0.107133,3.27946016666667,0.28806873333333,NO,1998,Subsector,2.  Industrial processes and product use
H.  Other(3),"IE,NE,NO",0.70685823986494,NO,,,,,,1.53952773549683,8.46740254523257,92.85730286364297,3.07905547099366,1998,Subsector,2.  Industrial processes and product use
