GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),352713.40676049737,,,,,,2018,Subsector,1. Energy
1.  Energy industries,94216.7936605546,15.23052962185879,2.42493181100187,,,,2018,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,42993.00953702823,4.31827925750813,0.8148589887454,,,,2018,Subsector,1. Energy
3.  Transport,122616.40440237251,3.85630583626321,3.96367997797953,,,,2018,Subsector,1. Energy
4.  Other sectors,91466.0561893254,24.9094310401268,0.67549323416537,,,,2018,Subsector,1. Energy
5.  Other,1617.7586545034992,0.041804413019,0.05793568506625,,,,2018,Subsector,1. Energy
B. Fugitive emissions from fuels,4477.2637645410605,216.26574731521242,0.12535451704288,,,,2018,Subsector,1. Energy
