GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),NF3,NOx,CO,NMVOC,UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Year,Level,Parent_Sector
A.  Mineral industry,6552.246417963199,,,,,,,,NO,1.62533661080951,1.09137066390765,6.663,2011,Subsector,2.  Industrial processes and product use
B.  Chemical industry,4776.894442343906,3.67499357974853,0.67387299034228,70.04594,108.41141906156832,NO,NO,NO,5.085210949276,26.04529586605456,18.02895146195517,0.8657829319824,2011,Subsector,2.  Industrial processes and product use
C.  Metal industry,12659.001736041087,0.61638917040375,0.03538765572037,2.6351,170.25530850660323,,0.0054750495,,8.6622792471462,205.44582765661414,2.30984408428195,15.32140834011276,2011,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,828.4946392097361,"NO,IE","NO,NE,IE",,,,,,"NO,IE","NO,IE",336.21061372222607,1.36895614905698,2011,Subsector,2.  Industrial processes and product use
E.  Electronic industry ,,,,25.81014805599336,"NO,NE,IE","NO,NE","NO,NE,IE",2.096730672e-05,,,,,2011,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,12036.391406689208,NO,,,,,,,,2011,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,NO,NO,3.22992220803775,,97.70612258149077,,0.01860116973136,,0.0874944,2.6783008,0.23526272,NO,2011,Subsector,2.  Industrial processes and product use
H.  Other(3),"IE,NE,NO",0.24863229692447,NO,,,,,,1.77463579778765,9.76049688783206,96.05709299822303,3.54927159557529,2011,Subsector,2.  Industrial processes and product use
