GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),460358.015459436,,,,,,2009,Subsector,1. Energy
1.  Energy industries,186028.34858719437,12.99551347075694,3.34769160419674,,,,2009,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,49511.197687605905,2.5276557432652,0.63710641248808,,,,2009,Subsector,1. Energy
3.  Transport,123070.01917321469,8.5364793360642,3.23188454242907,,,,2009,Subsector,1. Energy
4.  Other sectors,101081.545915853,21.13162858697274,0.65672019489311,,,,2009,Subsector,1. Energy
5.  Other,2988.866579120638,0.07862975602999,0.10746667424188,,,,2009,Subsector,1. Energy
B. Fugitive emissions from fuels,4880.638936278773,366.5331214574037,0.12845471294579,,,,2009,Subsector,1. Energy
