GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),NF3,NOx,CO,NMVOC,UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Year,Level,Parent_Sector
A.  Mineral industry,9469.175308820691,,,,,,,,NO,3.28292638119002,3.04523570029569,14.4162600941901,1996,Subsector,2.  Industrial processes and product use
B.  Chemical industry,7746.86299672833,8.36371607462383,47.66342620378469,15164.017129215465,87.9241433333333,NO,NO,NO,11.62795049869359,95.1883943885464,144.82298849306585,35.22077431668898,1996,Subsector,2.  Industrial processes and product use
C.  Metal industry,25042.711563355217,1.62068806762891,0.06894100960001,NO,295.4262339726769,,0.01698125,,23.7364342671241,528.5416751211577,4.45243910088222,28.03669853701564,1996,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,2047.2972296989342,"NO,IE","NO,NE,IE",,,,,,"NO,IE","NO,IE",525.5246318049811,1.96667257579604,1996,Subsector,2.  Industrial processes and product use
E.  Electronic industry ,,,,12.8444337684462,"NO,NE,IE","NO,NE","NO,NE,IE",1.884519809e-05,,,,,1996,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,1252.5767973227958,1.29051328501919,,,,,,,,1996,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,NO,NO,1.96582873095613,,147.29601057940246,,0.0399671559461,,0.1589796,4.8665422,0.42747848,NO,1996,Subsector,2.  Industrial processes and product use
H.  Other(3),"IE,NE,NO",0.77085945382999,NO,,,,,,1.52599072103603,8.39294896569815,93.14597719469235,3.05198144207205,1996,Subsector,2.  Industrial processes and product use
