GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Year,Level,Parent_Sector
A.  Mineral industry,9021.22289645468,,,,,,2005,Subsector,2.  Industrial processes and product use
B.  Chemical industry,6380.462418097132,3.74248600458543,9.50985495045854,446.23983184,136.84720111050413,,2005,Subsector,2.  Industrial processes and product use
C.  Metal industry,20265.218732113626,1.11663824469567,0.05628532346957,,103.85345696783337,0.0103364275,2005,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,515.9252423219475,,,,,,2005,Subsector,2.  Industrial processes and product use
E.  Electronic industry ,,,,16.48511973542861,,,2005,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,8214.449908068718,3.20394859362821,,2005,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,,2.75451593839013,,122.23377617224476,0.03446420318911,2005,Subsector,2.  Industrial processes and product use
H.  Other(3),,0.51417786616677,,,,,2005,Subsector,2.  Industrial processes and product use
