GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),528838.4949048988,,,,,,2004,Subsector,1. Energy
1.  Energy industries,213547.9715601416,13.66764653347398,3.94483157846815,,,,2004,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,65104.96295712645,3.10407884876896,0.83266088367871,,,,2004,Subsector,1. Energy
3.  Transport,131251.35397829188,17.41127983779829,4.80194142934535,,,,2004,Subsector,1. Energy
4.  Other sectors,117293.96665281379,26.98635758556226,0.72774931363555,,,,2004,Subsector,1. Energy
5.  Other,3057.57096383321,0.07863375154222,0.11106231808977,,,,2004,Subsector,1. Energy
B. Fugitive emissions from fuels,5618.876486218556,504.0109222000527,0.13047007141584,,,,2004,Subsector,1. Energy
