GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),504697.6387902379,,,,,,2008,Subsector,1. Energy
1.  Energy industries,209213.45736635386,12.92580839859645,3.72113131080515,,,,2008,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,56264.45775396907,2.6074602665131,0.71139633729941,,,,2008,Subsector,1. Energy
3.  Transport,127721.80942343849,11.54961111332859,3.43232795214051,,,,2008,Subsector,1. Energy
4.  Other sectors,108474.32140398686,21.813258016956,0.69256862821928,,,,2008,Subsector,1. Energy
5.  Other,3267.196277227532,0.08770363913984,0.11631278672641,,,,2008,Subsector,1. Energy
B. Fugitive emissions from fuels,4762.681681160381,369.7302146431235,0.12219200625695,,,,2008,Subsector,1. Energy
