GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),NF3,NOx,CO,NMVOC,UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),298783.6618211124,,,,,,,,,,,,2020,Subsector,1. Energy
1.  Energy industries,75904.16399210814,15.17225079718563,2.34714632842529,,,,,,139.7058683728998,69.7461244190772,2.98104423692739,32.42646545176988,2020,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,40301.99438734661,4.70341164211736,0.83781873189256,,,,,,124.93782283964443,394.14547210331506,15.75343112154686,31.81027341557528,2020,Subsector,1. Energy
3.  Transport,97035.92556911676,3.11274608404675,3.3081588477196,,,,,,274.66370600608417,196.0275390974094,31.26583674056309,6.25078632984245,2020,Subsector,1. Energy
4.  Other sectors,86285.57121903222,24.03850144669825,0.62159156845937,,,,,,88.73280057914059,325.20124947079347,28.40366907421477,33.69223388260848,2020,Subsector,1. Energy
5.  Other,1374.5053545326507,0.03702123504117,0.04832493932549,,,,,,10.40190901306253,3.02448781737714,0.53754094295188,0.96647755082459,2020,Subsector,1. Energy
B. Fugitive emissions from fuels,3440.390448955055,189.68721324837256,0.10365208613919,,,,,,1.98625558762823,16.01555707150813,111.69885893608684,10.65508396787781,2020,Subsector,1. Energy
C. CO2 Transport and storage,NO,,,,,,,,,,,,2020,Subsector,1. Energy
