GREENHOUSE GAS SOURCE AND SINK CATEGORIES,CO2 (kt),CH4,N2O,HFCs (1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),NF3,NOx,CO,NMVOC,UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Year,Level,Parent_Sector
A.  Enteric fermentation,,988.5792854152403,,,,,,,,,,,1990,Subsector,3.  Agriculture
B.  Manure management,,165.93408129716465,11.46756402078032,,,,,,,,72.56304331602252,,1990,Subsector,3.  Agriculture
C.  Rice cultivation,,NO,,,,,,,,,NO,,1990,Subsector,3.  Agriculture
D.  Agricultural soils,,NE,50.67324186235371,,,,,,36.24149455939841,NE,42.86817685184901,,1990,Subsector,3.  Agriculture
E.  Prescribed burning of savannas,,NO,NO,,,,,,NO,NO,NO,,1990,Subsector,3.  Agriculture
F.  Field burning of agricultural residues,,7.46282683056716,0.1934806956073,,,,,,6.43739418448167,190.7731691194494,3.62680217539734,,1990,Subsector,3.  Agriculture
G. Liming,1016.4167639794517,,,,,,,,,,,,1990,Subsector,3.  Agriculture
H. Urea application,292.9543696691042,,,,,,,,,,,,1990,Subsector,3.  Agriculture
