GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),NF3,NOx,CO,NMVOC,UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Year,Level,Parent_Sector
Total national emissions and removals,483427.42299713567,2534.4961957293176,74.53535876362096,12755.156837064387,221.6587985790211,"NO,NE",0.02296657471597,2.096730672e-05,1192.5726911336262,1795.5366624671776,871.4945482360328,482.1842433467877,2012,Subsector,Long-term storage of C in waste disposal sites
1. Energy,461163.45841021993,387.27673648618486,8.73975552220548,,,,,,1145.8027141670575,1463.1801873654836,293.727345604155,458.60732900462915,2012,Subsector,Long-term storage of C in waste disposal sites
A. Fuel combustion     Reference approach(2),455519.64451266447,,,,,,,,,,,,2012,Subsector,Long-term storage of C in waste disposal sites
                                           Sectoral approach(2),457517.23649674724,42.51483326156317,8.61533730580747,,,,,,1143.6903119199178,1445.0550741841969,122.19358075819805,440.4692296317362,2012,Subsector,Long-term storage of C in waste disposal sites
1.  Energy industries,190186.3947477462,11.36750035785335,3.85092446074228,,,,,,364.6760937979493,107.35330780416786,4.68553458924792,284.72922259203426,2012,Subsector,Long-term storage of C in waste disposal sites
2.  Manufacturing industries and construction                          ,45766.26868849832,2.67373304505877,0.63476554713176,,,,,,141.69232274642707,392.7492162029559,17.74954126302896,87.61422430695667,2012,Subsector,Long-term storage of C in waste disposal sites
3.  Transport,118354.78431875905,5.93819760166755,3.36950556666602,,,,,,487.08163026761014,602.9462505287715,68.99146370285212,24.0387946790604,2012,Subsector,Long-term storage of C in waste disposal sites
4.  Other sectors,100684.41092495568,22.46903263745879,0.66932938738466,,,,,,129.52713050583455,336.5367011968586,29.75284354986921,39.82723161918957,2012,Subsector,Long-term storage of C in waste disposal sites
5.  Other,2525.377816787965,0.06636961952471,0.09081234388275,,,,,,20.71313460209682,5.46959845144311,1.01419765319985,4.25975643449528,2012,Subsector,Long-term storage of C in waste disposal sites
B. Fugitive emissions from fuels,3646.22191347272,344.7619032246217,0.12441821639801,,,,,,2.11240224713964,18.12511318128668,171.53376484595694,18.13809937289299,2012,Subsector,Long-term storage of C in waste disposal sites
1.  Solid fuels,148.5674821145479,98.67282527208584,6.208812e-05,,,,,,0.15073482246667,9.89495993823833,21.37109725644738,17.22994096957307,2012,Subsector,Long-term storage of C in waste disposal sites
2.  Oil and natural gas and other emissions from energy production,3497.6544313581726,246.08907795253586,0.12435612827801,,,,,,1.96166742467297,8.23015324304835,150.16266758950957,0.90815840331992,2012,Subsector,Long-term storage of C in waste disposal sites
C. CO2 Transport and storage,NO,,,,,,,,,,,,2012,Subsector,Long-term storage of C in waste disposal sites
2.  Industrial processes and product use,26116.603569590832,4.91829957262431,3.11127749500914,12755.156837064387,221.6587985790211,"NO,NE",0.02296657471597,2.096730672e-05,15.75604869992774,261.6085000465048,452.13884620640215,22.7166914176682,2012,Subsector,Long-term storage of C in waste disposal sites
A.  Mineral industry,6209.5550506884365,,,,,,,,NO,2.23779928908006,1.13469802434149,4.192,2012,Subsector,Long-term storage of C in waste disposal sites
B.  Chemical industry,5396.259269062465,4.06051537408427,0.13023337593456,47.424986,105.74556449448077,NO,NO,NO,5.51999696255548,27.14309652168989,17.17879164331715,0.70041235914712,2012,Subsector,Long-term storage of C in waste disposal sites
C.  Metal industry,13732.711038249041,0.69703249891659,0.03694836233166,2.11718,14.76121039060641,,0.005526682,,8.92177873737226,222.85278073573485,2.44063750442886,14.11936160910215,2012,Subsector,Long-term storage of C in waste disposal sites
D.  Non-energy products from fuels and solvent use ,778.0782115908895,"NO,IE","NO,NE,IE",,,,,,"NO,IE","NO,IE",333.49661480436026,1.24731744941893,2012,Subsector,Long-term storage of C in waste disposal sites
E.  Electronic industry ,,,,25.66959325427446,"NO,NE,IE","NO,NE","NO,NE,IE",2.096730672e-05,,,,,2012,Subsector,Long-term storage of C in waste disposal sites
F.  Product uses as substitutes for ODS,,,,12679.945077810113,NO,,,,,,,,2012,Subsector,Long-term storage of C in waste disposal sites
G.  Other product manufacture and use ,NO,NO,2.94409575674292,,101.1520236939339,,0.01743989271597,,0.085473,2.6164235,0.2298274,NO,2012,Subsector,Long-term storage of C in waste disposal sites
H.  Other(3),"IE,NE,NO",0.16075169962345,NO,,,,,,1.2288,6.7584,97.65827682995437,2.4576,2012,Subsector,Long-term storage of C in waste disposal sites
Note: All footnotes for this table are given at the end of the table on sheet 3.,,,,,,,,,,,,,2012,Subsector,Long-term storage of C in waste disposal sites
