GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),372276.4634470655,,,,,,2016,Subsector,1. Energy
1.  Energy industries,111623.03405732426,14.12576858989607,2.54743046966084,,,,2016,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,42444.10024794802,3.63859960837871,0.71988118612946,,,,2016,Subsector,1. Energy
3.  Transport,124200.48072972012,4.29413913087488,3.88674001315878,,,,2016,Subsector,1. Energy
4.  Other sectors,91583.27144632538,23.3158151676057,0.64707495532378,,,,2016,Subsector,1. Energy
5.  Other,1547.475538883465,0.04081484429802,0.05494238213894,,,,2016,Subsector,1. Energy
B. Fugitive emissions from fuels,4557.971433538639,222.1532775409468,0.12335401059352,,,,2016,Subsector,1. Energy
