GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),NF3,NOx,CO,NMVOC,UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Year,Level,Parent_Sector
Total national emissions and removals,541772.1831109255,3064.00486903141,82.10219333230248,10396.918280966562,238.15566631334542,"NO,NE",0.02851915001348,2.288348058e-05,1466.3485179843817,2546.212493024907,1051.3885693016143,555.0691327221792,2008,Subsector,Multilateral operations
1. Energy,509703.9239061362,418.71405607765746,8.79592902144771,,,,,,1415.5954156386367,2108.6028597590994,437.2091783872906,515.4645978594974,2008,Subsector,Multilateral operations
A. Fuel combustion     Reference approach(2),504697.6387902379,,,,,,,,,,,,2008,Subsector,Multilateral operations
                                           Sectoral approach(2),504941.24222497584,48.98384143453398,8.67373701519076,,,,,,1412.6207966901832,2089.0271514104184,214.70303814913441,503.47581854384333,2008,Subsector,Multilateral operations
1.  Energy industries,209213.45736635386,12.92580839859645,3.72113131080515,,,,,,386.37350647104563,102.86472910965391,5.21575297012963,295.47925442404846,2008,Subsector,Multilateral operations
2.  Manufacturing industries and construction                          ,56264.45775396907,2.6074602665131,0.71139633729941,,,,,,175.13391277792735,394.6017279809545,19.45834443389299,92.8150542096806,2008,Subsector,Multilateral operations
3.  Transport,127721.80942343849,11.54961111332859,3.43232795214051,,,,,,668.925225573851,1237.6350091739928,154.42514625832743,49.72502464730905,2008,Subsector,Multilateral operations
4.  Other sectors,108474.32140398686,21.813258016956,0.69256862821928,,,,,,156.90098219409347,346.72645599095785,34.3046412408827,59.48417262007253,2008,Subsector,Multilateral operations
5.  Other,3267.196277227532,0.08770363913984,0.11631278672641,,,,,,25.2871696732658,7.19922915485944,1.29915324590166,5.97231264273272,2008,Subsector,Multilateral operations
B. Fugitive emissions from fuels,4762.681681160381,369.7302146431235,0.12219200625695,,,,,,2.97461894845353,19.57570834868103,222.50614023815618,11.98877931565405,2008,Subsector,Multilateral operations
1.  Solid fuels,324.9659847952077,113.69865193717814,0.00013369536,,,,,,0.22420317928889,9.6773568473061,27.07202700018058,10.29097325638861,2008,Subsector,Multilateral operations
2.  Oil and natural gas and other emissions from energy production,4437.715696365174,256.03156270594536,0.12205831089695,,,,,,2.75041576916464,9.89835150137493,195.4341132379756,1.69780605926544,2008,Subsector,Multilateral operations
C. CO2 Transport and storage,NO,,,,,,,,,,,,2008,Subsector,Multilateral operations
2.  Industrial processes and product use,35245.54267782721,4.52773520087068,11.28686971500748,10396.918280966562,238.15566631334542,"NO,NE",0.02851915001348,2.288348058e-05,20.18719442114664,371.11199435840246,486.31244417735263,38.77740200131004,2008,Subsector,Multilateral operations
A.  Mineral industry,8110.971674363819,,,,,,,,NO,2.29612969363022,1.56588330588804,9.10914222960328,2008,Subsector,Multilateral operations
B.  Chemical industry,5725.734346358123,3.04886376679168,8.09568530438516,112.573,14.48447648117679,NO,NO,NO,5.83871024394473,37.43532104389717,24.99128198587796,4.37934302146141,2008,Subsector,Multilateral operations
C.  Metal industry,20610.27392326488,1.0474805392797,0.05038086120797,5.2468,121.80417,,0.007711017,,12.61699204866577,319.5610413139263,3.31089535823538,20.5558534480654,2008,Subsector,Multilateral operations
D.  Non-energy products from fuels and solvent use ,798.5627338403846,"NO,IE","NO,NE,IE",,,,,,"NO,IE","NO,IE",363.4851577999173,1.45296984510766,2008,Subsector,Multilateral operations
E.  Electronic industry ,,,,22.74206758802359,"NO,NE,IE","NO,NE","NO,NE,IE",2.288348058e-05,,,,,2008,Subsector,Multilateral operations
F.  Product uses as substitutes for ODS,,,,10256.356413378538,0.43472507369969,,,,,,,,2008,Subsector,Multilateral operations
G.  Other product manufacture and use ,NO,NO,3.14080354941435,,101.43229475846894,,0.02080813301348,,0.0914454,2.7992453,0.24588652,NO,2008,Subsector,Multilateral operations
H.  Other(3),"IE,NE,NO",0.4313908947993,NO,,,,,,1.64004672853614,9.02025700694878,92.71333920743395,3.28009345707229,2008,Subsector,Multilateral operations
Note: All footnotes for this table are given at the end of the table on sheet 3.,,,,,,,,,,,,,2008,Subsector,Multilateral operations
