GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,2191.8132133333334,483.8318709975323,47.53974525424452,Summary1.As2,BELARUS,1991,Sector
"4.  Land use, land-use change and forestry  (4)",-29647.68608465462,0.146496192,0.0470872387,Summary1.As2,BELARUS,1991,Sector
5.  Waste,22.21900152451901,171.65499682073892,0.48570952992484,Summary1.As2,BELARUS,1991,Sector
