GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,926.872,353.32559389031417,36.21033670968569,Summary1.As2,BELARUS,2016,Sector
"4.  Land use, land-use change and forestry  (4)",-40134.51844484896,0.1869344,0.054712365,Summary1.As2,BELARUS,2016,Sector
5.  Waste,35.509,211.4012908386163,0.5232061456783,Summary1.As2,BELARUS,2016,Sector
