GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,984.4680633333335,350.4350226729599,36.50915410489025,Summary1.As2,BELARUS,2018,Sector
"4.  Land use, land-use change and forestry  (4)",-39946.84494386354,0.498688672,0.0737817212,Summary1.As2,BELARUS,2018,Sector
5.  Waste,75.838,224.08425523659676,0.52592668828778,Summary1.As2,BELARUS,2018,Sector
