GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,933.4788276282524,357.0918512892549,37.98024823330161,Summary1.As2,BELARUS,2021,Sector
"4.  Land use, land-use change and forestry  (4)",-43104.19106161804,0.67977392,0.046686332,Summary1.As2,BELARUS,2021,Sector
5.  Waste,26.3145,230.3221287,0.6426347,Summary1.As2,BELARUS,2021,Sector
