GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,1166.8716986666668,351.8620207557814,36.83809724133715,Summary1.As2,BELARUS,2017,Sector
"4.  Land use, land-use change and forestry  (4)",-36981.74177860232,0.190189552,0.0531799067,Summary1.As2,BELARUS,2017,Sector
5.  Waste,40.323,215.53614578364042,0.51783899297246,Summary1.As2,BELARUS,2017,Sector
