GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,55807.559747689054,131.89496561100964,1.89968867736,,,,Summary1.As1,BELARUS,2006,Sector
2.  Industrial processes and product use,4503.9995949813165,2.661944,2.28670872527215,37.89844766899091,18.20376072575017,0.000222157092,Summary1.As1,BELARUS,2006,Sector
