GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,309.0087,0.0021609,0.0086436,Summary1.As3,BELARUS,2013,Sector
CO2 emissions from biomass,5279.946728000001,,,Summary1.As3,BELARUS,2013,Sector
Indirect N2O,,,6.76920613187467,Summary1.As3,BELARUS,2013,Sector
