GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,586.4859,0.0041013,0.0164052,Summary1.As3,BELARUS,2019,Sector
CO2 emissions from biomass,4931.490032,,,Summary1.As3,BELARUS,2019,Sector
Indirect N2O,,,6.350495573,Summary1.As3,BELARUS,2019,Sector
