GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,350.8505701599438,101.2010367009544,12.08258033762197,Summary1.As2,FINLAND,2000,Sector
"4.  Land use, land-use change and forestry  (4)",-27745.950833333354,53.821064,6.746219,Summary1.As2,FINLAND,2000,Sector
5.  Waste,,148.43525198246002,0.35634771219334,Summary1.As2,FINLAND,2000,Sector
