GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,277.232912586897,101.23642403584977,11.977179289239,Summary1.As2,FINLAND,2007,Sector
"4.  Land use, land-use change and forestry  (4)",-25882.750578666684,45.921293,7.118904,Summary1.As2,FINLAND,2007,Sector
5.  Waste,,106.0569915731891,0.44019380826786,Summary1.As2,FINLAND,2007,Sector
