GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
Total national emissions and removals,554380.1995630467,4542.311342150011,107.73906490052337,6135.671151166361,2600.8641805992047,0.02826023758729,Summary1.As1,CANADA,2008,Total
