GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
Total national emissions and removals,102025.22296740323,314.9731759707665,21.51858882678827,3389.48353331818,115.15520412513877,0.00488420270491,Summary1.As1,BELGIUM,2012,Total
