GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
Total national emissions and removals,117350.67586257725,460.71886093817284,33.79784539121838,2034.77109,0.07091227385536,Summary1.As1,BELGIUM,1990,Total
