GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,2870.234199167549,1311.917865587526,80.23744506188498,Summary1.As2,GERMANY,2017,Sector
"4.  Land use, land-use change and forestry  (4)",-18380.28538685614,233.714399694,4.268259062809,Summary1.As2,GERMANY,2017,Sector
5.  Waste,,202.81322802,2.27379315,Summary1.As2,GERMANY,2017,Sector
6.  Other   (please specify)(6),,,,Summary1.As2,GERMANY,2017,Sector
