GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,733913.34596907,366.11763345,18.17752095,,,,,Summary1.As1,GERMANY,2017,Sector
2.  Industrial processes and product use,49202.27079723,24.11580531,3.26539156,10374.689738348374,233.857087177,215.75500915,0.16489354773,Summary1.As1,GERMANY,2017,Sector
