GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,25587.38834532,0.18905307,0.89468962,Summary1.As3,GERMANY,2002,Sector
CO2 emissions from biomass,37811.20011851,,,Summary1.As3,GERMANY,2002,Sector
