GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,31269.55672862,0.22969111,1.09478597,Summary1.As3,GERMANY,2011,Sector
CO2 emissions from biomass,98133.57289437,,,Summary1.As3,GERMANY,2011,Sector
