GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,903471.54976176,1449.08030261,20.67174244283165,,,,,Summary1.As1,GERMANY,1993,Sector
2.  Industrial processes and product use,53556.78567868,18.68876172,81.94459953,2268.27490091729,2029.906157876,4546.870572,0.26199962168,Summary1.As1,GERMANY,1993,Sector
