GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,884808.13929428,1307.8271037700001,20.24859483251552,,,,,Summary1.As1,GERMANY,1994,Sector
2.  Industrial processes and product use,56200.09531226,20.1893966,90.99640885,2445.62113384881,1726.958073717,4828.998077,0.27408894161,Summary1.As1,GERMANY,1994,Sector
