GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,903806.87719603,1209.61340976,20.10504254213505,,,,,Summary1.As1,GERMANY,1996,Sector
2.  Industrial processes and product use,53589.82541681,19.81966517,88.7353237,3149.86444774066,1841.1890223638,3859.6814772000002,0.27028475949,Summary1.As1,GERMANY,1996,Sector
