GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,21577.2647111,0.2180344,0.75527522,Summary1.As3,GERMANY,1996,Sector
CO2 emissions from biomass,22102.00599103,,,Summary1.As3,GERMANY,1996,Sector
