GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,759044.07399368,448.65786359000003,17.72753678,,,,,Summary1.As1,GERMANY,2011,Sector
2.  Industrial processes and product use,46058.462174,23.47784425,4.60597482,10168.66496277824,256.1536533657,269.202105975,0.13312855827,Summary1.As1,GERMANY,2011,Sector
