GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,20169.52993431,0.2395952,0.71039735,Summary1.As3,GERMANY,1994,Sector
CO2 emissions from biomass,22442.73306098,,,Summary1.As3,GERMANY,1994,Sector
