GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,861085.80402148,937.32266135,18.29751404061586,,,,,Summary1.As1,GERMANY,2001,Sector
2.  Industrial processes and product use,51489.07659776,24.95333469,28.03014123,7002.54946562612,799.1202865114,1733.1599088,0.16455169668,Summary1.As1,GERMANY,2001,Sector
