GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,34685.24673488,0.22095765,1.20964863,Summary1.As3,GERMANY,2016,Sector
CO2 emissions from biomass,105545.76624847,,,Summary1.As3,GERMANY,2016,Sector
