GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,32256.7690354,0.20857998,1.1093475,Summary1.As3,GERMANY,2013,Sector
CO2 emissions from biomass,109699.42799189,,,Summary1.As3,GERMANY,2013,Sector
