GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,866208.92517048,1069.3154649,18.92278950109198,,,,,Summary1.As1,GERMANY,1998,Sector
2.  Industrial processes and product use,54774.13636022,22.16386112,36.61549887,4526.17584084564,1613.7066074724,3692.5631342,0.25828573978,Summary1.As1,GERMANY,1998,Sector
