GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A.  Mineral industry,433.42637,,,,,Summary1.As1,LUXEMBOURG,2020,Subsector,1. Energy
D.  Non-energy products from fuels and solvent use ,30.33583169636772,,,,,Summary1.As1,LUXEMBOURG,2020,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,42.9450737282339,,Summary1.As1,LUXEMBOURG,2020,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,,0.01776123196992,2.4123,0.00042180578678,Summary1.As1,LUXEMBOURG,2020,Subsector,2.  Industrial processes and product use
A. Fuel combustion     Reference approach(2),7869.504561806022,,,,,Summary1.As1,LUXEMBOURG,2021,Subsector,1. Energy
                                           Sectoral approach(2),7908.584296349933,0.87919589216009,0.2719982790418,,,Summary1.As1,LUXEMBOURG,2021,Subsector,1. Energy
1.  Energy industries,214.1561964144707,0.12427717377136,0.01648660434048,,,Summary1.As1,LUXEMBOURG,2021,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,1170.708655303104,0.24080357584614,0.06207584864322,,,Summary1.As1,LUXEMBOURG,2021,Subsector,1. Energy
3.  Transport,4868.026821599623,0.12179180495516,0.17963069636585,,,Summary1.As1,LUXEMBOURG,2021,Subsector,1. Energy
4.  Other sectors,1655.5817194785247,0.39232244468015,0.01379148650478,,,Summary1.As1,LUXEMBOURG,2021,Subsector,1. Energy
5.  Other,0.1109035542115,8.9290728e-07,1.364318747e-05,,,Summary1.As1,LUXEMBOURG,2021,Subsector,1. Energy
B. Fugitive emissions from fuels,0.04049499414976,1.20935943792029,,,,Summary1.As1,LUXEMBOURG,2021,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,0.04049499414976,1.20935943792029,,,,Summary1.As1,LUXEMBOURG,2021,Subsector,1. Energy
A.  Mineral industry,382.0172,,,,,Summary1.As1,LUXEMBOURG,2021,Subsector,1. Energy
D.  Non-energy products from fuels and solvent use ,33.92343345157557,,,,,Summary1.As1,LUXEMBOURG,2021,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,40.11361485482451,,Summary1.As1,LUXEMBOURG,2021,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,,0.01832457995506,3.5805,0.00042204099842,Summary1.As1,LUXEMBOURG,2021,Subsector,2.  Industrial processes and product use
A.  Enteric fermentation,,15.56197730234315,,,,Summary1.As2,LUXEMBOURG,1990,Subsector,3.  Agriculture
B.  Manure management,,2.69738835726691,0.14600580404773,,,Summary1.As2,LUXEMBOURG,1990,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.55109415630043,,,Summary1.As2,LUXEMBOURG,1990,Subsector,3.  Agriculture
G. Liming,0.25570999999996,,,,,Summary1.As2,LUXEMBOURG,1990,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,5.82140548281269,,,,,Summary1.As2,LUXEMBOURG,1990,Subsector,3.  Agriculture
A. Forest land (4),-42.64600755933888,,,,,Summary1.As2,LUXEMBOURG,1990,Subsector,3.  Agriculture
B. Cropland (4),44.77969007214549,,0.01350632544643,,,Summary1.As2,LUXEMBOURG,1990,Subsector,3.  Agriculture
C. Grassland (4),-34.80554021699113,,0.00054069255952,,,Summary1.As2,LUXEMBOURG,1990,Subsector,3.  Agriculture
D. Wetlands (4),0.14629410286304,,2.477291667e-05,,,Summary1.As2,LUXEMBOURG,1990,Subsector,3.  Agriculture
F. Other land (4),0.04632941880395,,7.03050595e-06,,,Summary1.As2,LUXEMBOURG,1990,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,2.10797511259319,,,,,Summary1.As2,LUXEMBOURG,1990,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,3.68735022335063,,,,Summary1.As2,LUXEMBOURG,1990,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.30302592,0.01761674421761,,,Summary1.As2,LUXEMBOURG,1990,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,15.57318733774025,,,,Summary1.As2,LUXEMBOURG,1991,Subsector,3.  Agriculture
B.  Manure management,,2.59773756801822,0.14562745708989,,,Summary1.As2,LUXEMBOURG,1991,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.56461245601627,,,Summary1.As2,LUXEMBOURG,1991,Subsector,3.  Agriculture
G. Liming,0.45690666666665,,,,,Summary1.As2,LUXEMBOURG,1991,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,6.065763737048,,,,,Summary1.As2,LUXEMBOURG,1991,Subsector,3.  Agriculture
A. Forest land (4),-110.43386483724758,,,,,Summary1.As2,LUXEMBOURG,1991,Subsector,3.  Agriculture
B. Cropland (4),44.78245100536068,,0.01350632544643,,,Summary1.As2,LUXEMBOURG,1991,Subsector,3.  Agriculture
C. Grassland (4),-34.79158449681834,,0.00054069255952,,,Summary1.As2,LUXEMBOURG,1991,Subsector,3.  Agriculture
D. Wetlands (4),0.14629410286304,,2.477291667e-05,,,Summary1.As2,LUXEMBOURG,1991,Subsector,3.  Agriculture
F. Other land (4),0.04634620259247,,7.03050595e-06,,,Summary1.As2,LUXEMBOURG,1991,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,1.9706431237211,,,,,Summary1.As2,LUXEMBOURG,1991,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,3.7689411518233,,,,Summary1.As2,LUXEMBOURG,1991,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.30583707059649,0.01791363497869,,,Summary1.As2,LUXEMBOURG,1991,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,15.15860561616748,,,,Summary1.As2,LUXEMBOURG,1992,Subsector,3.  Agriculture
B.  Manure management,,2.59247961470082,0.13851379640996,,,Summary1.As2,LUXEMBOURG,1992,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.57601160370209,,,Summary1.As2,LUXEMBOURG,1992,Subsector,3.  Agriculture
G. Liming,0.65810333333327,,,,,Summary1.As2,LUXEMBOURG,1992,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,6.54538231874346,,,,,Summary1.As2,LUXEMBOURG,1992,Subsector,3.  Agriculture
A. Forest land (4),-516.306751450081,,,,,Summary1.As2,LUXEMBOURG,1992,Subsector,3.  Agriculture
B. Cropland (4),44.78521145528133,,0.01350632544643,,,Summary1.As2,LUXEMBOURG,1992,Subsector,3.  Agriculture
C. Grassland (4),-34.77763121955976,,0.00054069255952,,,Summary1.As2,LUXEMBOURG,1992,Subsector,3.  Agriculture
D. Wetlands (4),0.14629410286304,,2.477291667e-05,,,Summary1.As2,LUXEMBOURG,1992,Subsector,3.  Agriculture
F. Other land (4),0.04636298344308,,7.03050595e-06,,,Summary1.As2,LUXEMBOURG,1992,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,2.21197913752154,,,,,Summary1.As2,LUXEMBOURG,1992,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,3.78344908287435,,,,Summary1.As2,LUXEMBOURG,1992,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,0.01036993309721,,,,Summary1.As2,LUXEMBOURG,1992,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.30864822119298,0.01822321193756,,,Summary1.As2,LUXEMBOURG,1992,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,15.44141709002812,,,,Summary1.As2,LUXEMBOURG,1993,Subsector,3.  Agriculture
B.  Manure management,,2.68404989156965,0.13894006229003,,,Summary1.As2,LUXEMBOURG,1993,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.55101870853532,,,Summary1.As2,LUXEMBOURG,1993,Subsector,3.  Agriculture
G. Liming,1.02483333333333,,,,,Summary1.As2,LUXEMBOURG,1993,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,5.97106137434514,,,,,Summary1.As2,LUXEMBOURG,1993,Subsector,3.  Agriculture
A. Forest land (4),-640.3638610560191,,,,,Summary1.As2,LUXEMBOURG,1993,Subsector,3.  Agriculture
B. Cropland (4),44.78797142207671,,0.01350632544643,,,Summary1.As2,LUXEMBOURG,1993,Subsector,3.  Agriculture
C. Grassland (4),-34.76368038436032,,0.00054069255952,,,Summary1.As2,LUXEMBOURG,1993,Subsector,3.  Agriculture
D. Wetlands (4),0.14629410286304,,2.477291667e-05,,,Summary1.As2,LUXEMBOURG,1993,Subsector,3.  Agriculture
F. Other land (4),0.04637976135672,,7.03050595e-06,,,Summary1.As2,LUXEMBOURG,1993,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-0.45123277050795,,,,,Summary1.As2,LUXEMBOURG,1993,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,3.73268569664879,,,,Summary1.As2,LUXEMBOURG,1993,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,0.07125191219321,0.00365291874576,,,Summary1.As2,LUXEMBOURG,1993,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.31145937178947,0.01854502638376,,,Summary1.As2,LUXEMBOURG,1993,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,15.14932523053888,,,,Summary1.As2,LUXEMBOURG,1994,Subsector,3.  Agriculture
B.  Manure management,,2.54434163558892,0.13713277520426,,,Summary1.As2,LUXEMBOURG,1994,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.53323584494949,,,Summary1.As2,LUXEMBOURG,1994,Subsector,3.  Agriculture
G. Liming,1.4872,,,,,Summary1.As2,LUXEMBOURG,1994,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,5.66874805329781,,,,,Summary1.As2,LUXEMBOURG,1994,Subsector,3.  Agriculture
A. Forest land (4),-490.81969802981416,,,,,Summary1.As2,LUXEMBOURG,1994,Subsector,3.  Agriculture
B. Cropland (4),44.79073090591572,,0.01350632544643,,,Summary1.As2,LUXEMBOURG,1994,Subsector,3.  Agriculture
C. Grassland (4),-34.74973199036536,,0.00054069255952,,,Summary1.As2,LUXEMBOURG,1994,Subsector,3.  Agriculture
D. Wetlands (4),0.14629410286304,,2.477291667e-05,,,Summary1.As2,LUXEMBOURG,1994,Subsector,3.  Agriculture
F. Other land (4),0.04639653633446,,7.03050595e-06,,,Summary1.As2,LUXEMBOURG,1994,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-2.23268722025904,,,,,Summary1.As2,LUXEMBOURG,1994,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,3.3823664038757,,,,Summary1.As2,LUXEMBOURG,1994,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,0.08807674996761,0.00466240901222,,,Summary1.As2,LUXEMBOURG,1994,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.31427052238596,0.01882316947471,,,Summary1.As2,LUXEMBOURG,1994,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,15.66132238690092,,,,Summary1.As2,LUXEMBOURG,1995,Subsector,3.  Agriculture
B.  Manure management,,2.62900102727333,0.14124113856121,,,Summary1.As2,LUXEMBOURG,1995,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.53696400040984,,,Summary1.As2,LUXEMBOURG,1995,Subsector,3.  Agriculture
G. Liming,1.2155,,,,,Summary1.As2,LUXEMBOURG,1995,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,5.56221787991145,,,,,Summary1.As2,LUXEMBOURG,1995,Subsector,3.  Agriculture
A. Forest land (4),-559.838228237092,,,,,Summary1.As2,LUXEMBOURG,1995,Subsector,3.  Agriculture
B. Cropland (4),44.79348990696837,,0.01350632544643,,,Summary1.As2,LUXEMBOURG,1995,Subsector,3.  Agriculture
C. Grassland (4),-34.73578603672118,,0.00054069255952,,,Summary1.As2,LUXEMBOURG,1995,Subsector,3.  Agriculture
D. Wetlands (4),0.14629410286304,,2.477291667e-05,,,Summary1.As2,LUXEMBOURG,1995,Subsector,3.  Agriculture
F. Other land (4),0.04641330837733,,7.03050595e-06,,,Summary1.As2,LUXEMBOURG,1995,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-12.44171470592161,,,,,Summary1.As2,LUXEMBOURG,1995,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,3.37159520554494,,,,Summary1.As2,LUXEMBOURG,1995,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,0.10590973026629,0.0056591883024,,,Summary1.As2,LUXEMBOURG,1995,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.27760736098246,0.01875322289924,,,Summary1.As2,LUXEMBOURG,1995,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,15.80001994621277,,,,Summary1.As2,LUXEMBOURG,1996,Subsector,3.  Agriculture
B.  Manure management,,2.60450983419767,0.14310267254661,,,Summary1.As2,LUXEMBOURG,1996,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.54234978779464,,,Summary1.As2,LUXEMBOURG,1996,Subsector,3.  Agriculture
G. Liming,1.0725,,,,,Summary1.As2,LUXEMBOURG,1996,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,5.58840254448265,,,,,Summary1.As2,LUXEMBOURG,1996,Subsector,3.  Agriculture
A. Forest land (4),-592.5655033089472,,,,,Summary1.As2,LUXEMBOURG,1996,Subsector,3.  Agriculture
B. Cropland (4),44.79624842540126,,0.01350632544643,,,Summary1.As2,LUXEMBOURG,1996,Subsector,3.  Agriculture
C. Grassland (4),-34.72184252257335,,0.00054069255952,,,Summary1.As2,LUXEMBOURG,1996,Subsector,3.  Agriculture
D. Wetlands (4),0.14629410286304,,2.477291667e-05,,,Summary1.As2,LUXEMBOURG,1996,Subsector,3.  Agriculture
F. Other land (4),0.04643007748636,,7.03050595e-06,,,Summary1.As2,LUXEMBOURG,1996,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-15.46268700914705,,,,,Summary1.As2,LUXEMBOURG,1996,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,3.36887875293089,,,,Summary1.As2,LUXEMBOURG,1996,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,0.16186449080229,0.00901647393456,,,Summary1.As2,LUXEMBOURG,1996,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.27961224117895,0.01828000583107,,,Summary1.As2,LUXEMBOURG,1996,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,15.57844431977918,,,,Summary1.As2,LUXEMBOURG,1997,Subsector,3.  Agriculture
B.  Manure management,,2.61712557711798,0.14087820937162,,,Summary1.As2,LUXEMBOURG,1997,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.53348143731684,,,Summary1.As2,LUXEMBOURG,1997,Subsector,3.  Agriculture
G. Liming,1.5873,,,,,Summary1.As2,LUXEMBOURG,1997,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,5.50232489901916,,,,,Summary1.As2,LUXEMBOURG,1997,Subsector,3.  Agriculture
A. Forest land (4),-674.6957701830552,,,,,Summary1.As2,LUXEMBOURG,1997,Subsector,3.  Agriculture
B. Cropland (4),44.79900646138467,,0.01350632544643,,,Summary1.As2,LUXEMBOURG,1997,Subsector,3.  Agriculture
C. Grassland (4),-34.70790144706774,,0.00054069255952,,,Summary1.As2,LUXEMBOURG,1997,Subsector,3.  Agriculture
D. Wetlands (4),0.14629410286304,,2.477291667e-05,,,Summary1.As2,LUXEMBOURG,1997,Subsector,3.  Agriculture
F. Other land (4),0.04644684366252,,7.03050595e-06,,,Summary1.As2,LUXEMBOURG,1997,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-19.2947480794544,,,,,Summary1.As2,LUXEMBOURG,1997,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,3.44772615780899,,,,Summary1.As2,LUXEMBOURG,1997,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,0.17146285919212,0.00973877509344,,,Summary1.As2,LUXEMBOURG,1997,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.28161712137544,0.01839778525167,,,Summary1.As2,LUXEMBOURG,1997,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,15.401817171821,,,,Summary1.As2,LUXEMBOURG,1998,Subsector,3.  Agriculture
B.  Manure management,,2.69135214787855,0.13519041918936,,,Summary1.As2,LUXEMBOURG,1998,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.52781594900285,,,Summary1.As2,LUXEMBOURG,1998,Subsector,3.  Agriculture
G. Liming,2.19028333333333,,,,,Summary1.As2,LUXEMBOURG,1998,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,5.39148712255375,,,,,Summary1.As2,LUXEMBOURG,1998,Subsector,3.  Agriculture
A. Forest land (4),-562.8606779924027,,,,,Summary1.As2,LUXEMBOURG,1998,Subsector,3.  Agriculture
B. Cropland (4),44.80176401508896,,0.01350632544643,,,Summary1.As2,LUXEMBOURG,1998,Subsector,3.  Agriculture
C. Grassland (4),-34.69396280935317,,0.00054069255952,,,Summary1.As2,LUXEMBOURG,1998,Subsector,3.  Agriculture
D. Wetlands (4),0.14629410286304,,2.477291667e-05,,,Summary1.As2,LUXEMBOURG,1998,Subsector,3.  Agriculture
F. Other land (4),0.04646360690693,,7.03050595e-06,,,Summary1.As2,LUXEMBOURG,1998,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-25.27219446185624,,,,,Summary1.As2,LUXEMBOURG,1998,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,3.45243329545338,,,,Summary1.As2,LUXEMBOURG,1998,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,0.20868244333103,0.01210004931533,,,Summary1.As2,LUXEMBOURG,1998,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.28362200157193,0.01890677355777,,,Summary1.As2,LUXEMBOURG,1998,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,15.37964618430836,,,,Summary1.As2,LUXEMBOURG,1999,Subsector,3.  Agriculture
B.  Manure management,,2.69334206509411,0.13499113025718,,,Summary1.As2,LUXEMBOURG,1999,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.53701060239342,,,Summary1.As2,LUXEMBOURG,1999,Subsector,3.  Agriculture
G. Liming,1.22026666666667,,,,,Summary1.As2,LUXEMBOURG,1999,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,5.55998737429084,,,,,Summary1.As2,LUXEMBOURG,1999,Subsector,3.  Agriculture
A. Forest land (4),-639.2996643507478,,,,,Summary1.As2,LUXEMBOURG,1999,Subsector,3.  Agriculture
B. Cropland (4),44.80452108667891,,0.01350632544643,,,Summary1.As2,LUXEMBOURG,1999,Subsector,3.  Agriculture
C. Grassland (4),-34.68002660857723,,0.00054069255952,,,Summary1.As2,LUXEMBOURG,1999,Subsector,3.  Agriculture
D. Wetlands (4),0.14629410286304,,2.477291667e-05,,,Summary1.As2,LUXEMBOURG,1999,Subsector,3.  Agriculture
F. Other land (4),0.04648036722054,,7.03050595e-06,,,Summary1.As2,LUXEMBOURG,1999,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-15.16501152037244,,,,,Summary1.As2,LUXEMBOURG,1999,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,3.45370255620207,,,,Summary1.As2,LUXEMBOURG,1999,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,0.18992280668539,0.01113917005402,,,Summary1.As2,LUXEMBOURG,1999,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.28562688176842,0.01937083079497,,,Summary1.As2,LUXEMBOURG,1999,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,15.26705368734339,,,,Summary1.As2,LUXEMBOURG,2000,Subsector,3.  Agriculture
B.  Manure management,,2.67727566226768,0.13182462593643,,,Summary1.As2,LUXEMBOURG,2000,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.52759174637179,,,Summary1.As2,LUXEMBOURG,2000,Subsector,3.  Agriculture
G. Liming,2.0449,,,,,Summary1.As2,LUXEMBOURG,2000,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,5.48975768707537,,,,,Summary1.As2,LUXEMBOURG,2000,Subsector,3.  Agriculture
A. Forest land (4),-647.5158258549201,,,,,Summary1.As2,LUXEMBOURG,2000,Subsector,3.  Agriculture
B. Cropland (4),49.67315220026142,,0.01350632544643,,,Summary1.As2,LUXEMBOURG,2000,Subsector,3.  Agriculture
C. Grassland (4),-40.0727601778071,,0.00054069255952,,,Summary1.As2,LUXEMBOURG,2000,Subsector,3.  Agriculture
D. Wetlands (4),0.90825715728403,,2.972946429e-05,,,Summary1.As2,LUXEMBOURG,2000,Subsector,3.  Agriculture
F. Other land (4),0.01968541666667,,7.03050595e-06,,,Summary1.As2,LUXEMBOURG,2000,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-18.40459590632192,,,,,Summary1.As2,LUXEMBOURG,2000,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,3.30909863649764,,,,Summary1.As2,LUXEMBOURG,2000,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,0.28239926558093,0.0142651935167,,,Summary1.As2,LUXEMBOURG,2000,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.24113718596491,0.0188388947707,,,Summary1.As2,LUXEMBOURG,2000,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,15.28396286564467,,,,Summary1.As2,LUXEMBOURG,2001,Subsector,3.  Agriculture
B.  Manure management,,2.63049886906299,0.1317798372722,,,Summary1.As2,LUXEMBOURG,2001,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.48714504918024,,,Summary1.As2,LUXEMBOURG,2001,Subsector,3.  Agriculture
G. Liming,2.47866666666667,,,,,Summary1.As2,LUXEMBOURG,2001,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,4.68274307561694,,,,,Summary1.As2,LUXEMBOURG,2001,Subsector,3.  Agriculture
A. Forest land (4),-630.4718063939247,,,,,Summary1.As2,LUXEMBOURG,2001,Subsector,3.  Agriculture
B. Cropland (4),49.45934246750956,,0.01350632544643,,,Summary1.As2,LUXEMBOURG,2001,Subsector,3.  Agriculture
C. Grassland (4),-40.06464429499239,,0.00054069255952,,,Summary1.As2,LUXEMBOURG,2001,Subsector,3.  Agriculture
D. Wetlands (4),0.90825715728403,,2.972946429e-05,,,Summary1.As2,LUXEMBOURG,2001,Subsector,3.  Agriculture
F. Other land (4),0.01968541666667,,7.03050595e-06,,,Summary1.As2,LUXEMBOURG,2001,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-13.92013004402554,,,,,Summary1.As2,LUXEMBOURG,2001,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,3.27131758109133,,,,Summary1.As2,LUXEMBOURG,2001,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,0.31724552351593,0.01420432193722,,,Summary1.As2,LUXEMBOURG,2001,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.24208516419777,0.02081933414878,,,Summary1.As2,LUXEMBOURG,2001,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,14.79347491214593,,,,Summary1.As2,LUXEMBOURG,2002,Subsector,3.  Agriculture
B.  Manure management,,2.55155348832063,0.12749988713477,,,Summary1.As2,LUXEMBOURG,2002,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.48858446475817,,,Summary1.As2,LUXEMBOURG,2002,Subsector,3.  Agriculture
G. Liming,3.146,,,,,Summary1.As2,LUXEMBOURG,2002,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,4.87849445969975,,,,,Summary1.As2,LUXEMBOURG,2002,Subsector,3.  Agriculture
A. Forest land (4),-657.8894588290457,,,,,Summary1.As2,LUXEMBOURG,2002,Subsector,3.  Agriculture
B. Cropland (4),68.02549517225653,,0.02042948997767,,,Summary1.As2,LUXEMBOURG,2002,Subsector,3.  Agriculture
C. Grassland (4),-49.30274891217922,,0.0006094249628,,,Summary1.As2,LUXEMBOURG,2002,Subsector,3.  Agriculture
D. Wetlands (4),2.90679765728404,,0.00067559184524,,,Summary1.As2,LUXEMBOURG,2002,Subsector,3.  Agriculture
F. Other land (4),0.00782375,,,,,Summary1.As2,LUXEMBOURG,2002,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-10.15755996281906,,,,,Summary1.As2,LUXEMBOURG,2002,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,3.25524457435693,,,,Summary1.As2,LUXEMBOURG,2002,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,0.35630747311362,0.01601954529907,,,Summary1.As2,LUXEMBOURG,2002,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.2425325482488,0.01935650943751,,,Summary1.As2,LUXEMBOURG,2002,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,14.36097646764634,,,,Summary1.As2,LUXEMBOURG,2003,Subsector,3.  Agriculture
B.  Manure management,,2.50127693671975,0.12564489956237,,,Summary1.As2,LUXEMBOURG,2003,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.44038122268796,,,Summary1.As2,LUXEMBOURG,2003,Subsector,3.  Agriculture
G. Liming,3.05066666666667,,,,,Summary1.As2,LUXEMBOURG,2003,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,3.97596504345267,,,,,Summary1.As2,LUXEMBOURG,2003,Subsector,3.  Agriculture
A. Forest land (4),-642.0888807029929,,,,,Summary1.As2,LUXEMBOURG,2003,Subsector,3.  Agriculture
B. Cropland (4),67.81168543950382,,0.02042948997767,,,Summary1.As2,LUXEMBOURG,2003,Subsector,3.  Agriculture
C. Grassland (4),-49.29463302936528,,0.0006094249628,,,Summary1.As2,LUXEMBOURG,2003,Subsector,3.  Agriculture
D. Wetlands (4),2.90679765728404,,0.00067559184524,,,Summary1.As2,LUXEMBOURG,2003,Subsector,3.  Agriculture
F. Other land (4),0.00782375,,,,,Summary1.As2,LUXEMBOURG,2003,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-6.07829015148029,,,,,Summary1.As2,LUXEMBOURG,2003,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,3.2633696102662,,,,Summary1.As2,LUXEMBOURG,2003,Subsector,"4.  Land use, land-use change and forestry  (4)"
