GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
Total national emissions and removals,19078.059064138743,683.204033459247,42.56662880415091,113.04055920443885,15.02724693904467,0.000275139372,Summary1.As1,BLR,2012,Total
