GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Year,Level
Total national emissions and removals,569664.5188886405,4440.300650440893,101.53920045003953,6964.333102360221,518.6561076267035,0.07923086141182,2000,Total
