GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),NF3,NOx,CO,NMVOC,UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Year,Level
Total national emissions and removals,490774.6576363848,2890.482014400067,76.75023506445102,10920.908323045656,174.2226674221379,"NO,NE",0.02443735752603,2.222491645e-05,1281.0106229420496,2066.339528007801,946.441835549694,459.86981064104896,2009,Total
