GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Year,Level
Total national emissions and removals,361714.4349767572,2157.8937431545505,75.10587532536039,12333.145978974675,200.8581765675987,0.02085786004888,2019,Total
