GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),NF3,NOx,CO,NMVOC,UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Year,Level
Total national emissions and removals,559951.8059813032,4169.075637858351,91.1035318049333,8021.329617994803,365.481826428161,"NO,NE",0.06436908062207,2.0709e-05,1849.6368485247285,4016.862435515394,1502.5005344209505,1107.9917843859628,2002,Total
