GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),1551.133430421668,,,,,,Summary1.As1,ICELAND,2021,Subsector,1. Energy
                                           Sectoral approach(2),1566.7397397467937,0.10548000782602,0.06393093909834,,,,Summary1.As1,ICELAND,2021,Subsector,1. Energy
1.  Energy industries,2.5591205468,0.0001040941,2.08188e-05,,,,Summary1.As1,ICELAND,2021,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,73.0927224077,0.0059489846,0.0127586322,,,,Summary1.As1,ICELAND,2021,Subsector,1. Energy
3.  Transport,892.5905804272974,0.04208889247602,0.02776289375834,,,,Summary1.As1,ICELAND,2021,Subsector,1. Energy
4.  Other sectors,595.9679194931963,0.05714097365,0.02336692794,,,,Summary1.As1,ICELAND,2021,Subsector,1. Energy
5.  Other,2.5293968718,0.000197063,2.16664e-05,,,,Summary1.As1,ICELAND,2021,Subsector,1. Energy
B. Fugitive emissions from fuels,175.760733219657,0.160362280495,,,,,Summary1.As1,ICELAND,2021,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,175.760733219657,0.160362280495,,,,,Summary1.As1,ICELAND,2021,Subsector,1. Energy
A.  Mineral industry,0.9306941791,,,,,,Summary1.As1,ICELAND,2021,Subsector,1. Energy
