GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),1987.69506453916,,,,,,Summary1.As1,ICELAND,1996,Subsector,1. Energy
                                           Sectoral approach(2),1991.604864902939,0.3080937933101,0.11422313055113,,,,Summary1.As1,ICELAND,1996,Subsector,1. Energy
1.  Energy industries,12.1134615508,0.0018096588,0.0004381618,,,,Summary1.As1,ICELAND,1996,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,331.4892831167,0.015145436,0.0288587052,,,,Summary1.As1,ICELAND,1996,Subsector,1. Energy
3.  Transport,629.6179234195919,0.1954848871301,0.04045241391113,,,,Summary1.As1,ICELAND,1996,Subsector,1. Energy
4.  Other sectors,1018.000043132847,0.09563848678,0.04447078474,,,,Summary1.As1,ICELAND,1996,Subsector,1. Energy
5.  Other,0.384153683,1.53246e-05,3.0649e-06,,,,Summary1.As1,ICELAND,1996,Subsector,1. Energy
B. Fugitive emissions from fuels,81.267702766967,0.031121111944,,,,,Summary1.As1,ICELAND,1996,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,81.267702766967,0.031121111944,,,,,Summary1.As1,ICELAND,1996,Subsector,1. Energy
A.  Mineral industry,41.7556405603,,,,,,Summary1.As1,ICELAND,1996,Subsector,1. Energy
