GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),1538.4869361995848,,,,,,Summary1.As1,ICELAND,2013,Subsector,1. Energy
                                           Sectoral approach(2),1619.7402142349617,0.13949045012757,0.07270116331465,,,,Summary1.As1,ICELAND,2013,Subsector,1. Energy
1.  Energy industries,4.3721824421,0.000375486,8.6727e-05,,,,Summary1.As1,ICELAND,2013,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,117.0487281827,0.007575185,0.0174625666,,,,Summary1.As1,ICELAND,2013,Subsector,1. Energy
3.  Transport,849.5541930303151,0.07175577990757,0.02697067442465,,,,Summary1.As1,ICELAND,2013,Subsector,1. Energy
4.  Other sectors,648.0069133319466,0.05973001692,0.02817054169,,,,Summary1.As1,ICELAND,2013,Subsector,1. Energy
5.  Other,0.7581972479,5.39823e-05,1.06536e-05,,,,Summary1.As1,ICELAND,2013,Subsector,1. Energy
B. Fugitive emissions from fuels,173.138333702772,0.159567895464,,,,,Summary1.As1,ICELAND,2013,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,173.138333702772,0.159567895464,,,,,Summary1.As1,ICELAND,2013,Subsector,1. Energy
A.  Mineral industry,0.5527238864,,,,,,Summary1.As1,ICELAND,2013,Subsector,1. Energy
