GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),1868.0089412058267,,,,,,Summary1.As1,ICELAND,1998,Subsector,1. Energy
                                           Sectoral approach(2),2018.2860383391153,0.28609104795027,0.1320825447585,,,,Summary1.As1,ICELAND,1998,Subsector,1. Energy
1.  Energy industries,9.0284051428,0.0016919832,0.0004146266,,,,Summary1.As1,ICELAND,1998,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,355.4033719399,0.0175107556,0.0349024678,,,,Summary1.As1,ICELAND,1998,Subsector,1. Energy
3.  Transport,649.9834214785682,0.17328074996027,0.0488452409785,,,,Summary1.As1,ICELAND,1998,Subsector,1. Energy
4.  Other sectors,998.901354829947,0.09340921539,0.04788054058,,,,Summary1.As1,ICELAND,1998,Subsector,1. Energy
5.  Other,4.9694849479,0.0001983438,3.96688e-05,,,,Summary1.As1,ICELAND,1998,Subsector,1. Energy
B. Fugitive emissions from fuels,83.718870087948,0.040558196873,,,,,Summary1.As1,ICELAND,1998,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,83.718870087948,0.040558196873,,,,,Summary1.As1,ICELAND,1998,Subsector,1. Energy
A.  Mineral industry,54.3587459673,,,,,,Summary1.As1,ICELAND,1998,Subsector,1. Energy
