GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),1765.48049716326,,,,,,Summary1.As1,ICELAND,2001,Subsector,1. Energy
                                           Sectoral approach(2),1884.8766632683223,0.24278384504329,0.13735316180451,,,,Summary1.As1,ICELAND,2001,Subsector,1. Energy
1.  Energy industries,5.9727051564,0.0015691974,0.0003900695,,,,Summary1.As1,ICELAND,2001,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,353.7608602447,0.0181990036,0.0380252377,,,,Summary1.As1,ICELAND,2001,Subsector,1. Energy
3.  Transport,687.7252593876732,0.14649010746329,0.05348858313451,,,,Summary1.As1,ICELAND,2001,Subsector,1. Energy
4.  Other sectors,817.669108620049,0.07575153598,0.04529447137,,,,Summary1.As1,ICELAND,2001,Subsector,1. Energy
5.  Other,19.7487298595,0.0007740006,0.0001548001,,,,Summary1.As1,ICELAND,2001,Subsector,1. Energy
B. Fugitive emissions from fuels,143.76975028821,0.061281205504,,,,,Summary1.As1,ICELAND,2001,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,143.76975028821,0.061281205504,,,,,Summary1.As1,ICELAND,2001,Subsector,1. Energy
A.  Mineral industry,58.6594453628,,,,,,Summary1.As1,ICELAND,2001,Subsector,1. Energy
