GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),1520.8220706593763,,,,,,Summary1.As1,ICELAND,2011,Subsector,1. Energy
                                           Sectoral approach(2),1696.005085873689,0.15400489502603,0.07816139301944,,,,Summary1.As1,ICELAND,2011,Subsector,1. Energy
1.  Energy industries,6.4196949687,0.001598982,0.0004001214,,,,Summary1.As1,ICELAND,2011,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,140.1520516568,0.0084863297,0.0173242206,,,,Summary1.As1,ICELAND,2011,Subsector,1. Energy
3.  Transport,852.156307458243,0.07980407329603,0.03129285104944,,,,Summary1.As1,ICELAND,2011,Subsector,1. Energy
4.  Other sectors,690.401825207846,0.06375865613,0.02908903187,,,,Summary1.As1,ICELAND,2011,Subsector,1. Energy
5.  Other,6.8752065821,0.0003568539,5.51681e-05,,,,Summary1.As1,ICELAND,2011,Subsector,1. Energy
B. Fugitive emissions from fuels,179.511878773229,0.160429133323,,,,,Summary1.As1,ICELAND,2011,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,179.511878773229,0.160429133323,,,,,Summary1.As1,ICELAND,2011,Subsector,1. Energy
A.  Mineral industry,20.1435804623,,,,,,Summary1.As1,ICELAND,2011,Subsector,1. Energy
