GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),1660.6315366666681,,,,,,Summary1.As1,ICELAND,1992,Subsector,1. Energy
                                           Sectoral approach(2),1798.3142124829717,0.33005621057561,0.08755302335398,,,,Summary1.As1,ICELAND,1992,Subsector,1. Energy
1.  Energy industries,14.0591706407,0.0005532372,0.0001106474,,,,Summary1.As1,ICELAND,1992,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,280.7139008319,0.0137130188,0.0219003896,,,,Summary1.As1,ICELAND,1992,Subsector,1. Energy
3.  Transport,623.9781116382088,0.23325779531561,0.02935019294398,,,,Summary1.As1,ICELAND,1992,Subsector,1. Energy
4.  Other sectors,878.769123585463,0.08250137446,0.03618563641,,,,Summary1.As1,ICELAND,1992,Subsector,1. Energy
5.  Other,0.7939057867,3.07848e-05,6.157e-06,,,,Summary1.As1,ICELAND,1992,Subsector,1. Energy
B. Fugitive emissions from fuels,67.616905562221,0.025971203048,,,,,Summary1.As1,ICELAND,1992,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,67.616905562221,0.025971203048,,,,,Summary1.As1,ICELAND,1992,Subsector,1. Energy
A.  Mineral industry,45.6701259735,,,,,,Summary1.As1,ICELAND,1992,Subsector,1. Energy
