GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),1642.4914410300014,,,,,,Summary1.As1,ICELAND,2017,Subsector,1. Energy
                                           Sectoral approach(2),1693.054337489886,0.12403061553173,0.08879971235424,,,,Summary1.As1,ICELAND,2017,Subsector,1. Energy
1.  Energy industries,2.3101912867,9.68595e-05,1.93719e-05,,,,Summary1.As1,ICELAND,2017,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,90.9091935493,0.0058093082,0.0236804744,,,,Summary1.As1,ICELAND,2017,Subsector,1. Energy
3.  Transport,1020.3908584707732,0.06486331786573,0.03428925593104,,,,Summary1.As1,ICELAND,2017,Subsector,1. Energy
4.  Other sectors,579.2758902498126,0.053247895766,0.0308089315232,,,,Summary1.As1,ICELAND,2017,Subsector,1. Energy
5.  Other,0.1682039333,1.32342e-05,1.6786e-06,,,,Summary1.As1,ICELAND,2017,Subsector,1. Energy
B. Fugitive emissions from fuels,146.478562018594,0.132326984318,,,,,Summary1.As1,ICELAND,2017,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,146.478562018594,0.132326984318,,,,,Summary1.As1,ICELAND,2017,Subsector,1. Energy
A.  Mineral industry,0.902322734,,,,,,Summary1.As1,ICELAND,2017,Subsector,1. Energy
