GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),219.92488202118858,,,,,,Summary1.As1,LIECHTENSTEIN,2002,Subsector,1. Energy
                                           Sectoral approach(2),219.80842753287834,0.02737786269925,0.0054792399278,,,,Summary1.As1,LIECHTENSTEIN,2002,Subsector,1. Energy
1.  Energy industries,2.42352,0.00120001609728,0.00022434951168,,,,Summary1.As1,LIECHTENSTEIN,2002,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,37.76438273691496,0.00067359241909,0.00027990493591,,,,Summary1.As1,LIECHTENSTEIN,2002,Subsector,1. Energy
3.  Transport,82.62094715035784,0.01381810882082,0.00398705254457,,,,Summary1.As1,LIECHTENSTEIN,2002,Subsector,1. Energy
4.  Other sectors,96.99957764560554,0.01168614536206,0.00098793293564,,,,Summary1.As1,LIECHTENSTEIN,2002,Subsector,1. Energy
B. Fugitive emissions from fuels,0.00029410346552,0.03741146903759,,,,,Summary1.As1,LIECHTENSTEIN,2002,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,0.00029410346552,0.03741146903759,,,,,Summary1.As1,LIECHTENSTEIN,2002,Subsector,1. Energy
D.  Non-energy products from fuels and solvent use ,0.14978466605277,,,,,,Summary1.As1,LIECHTENSTEIN,2002,Subsector,1. Energy
F.  Product uses as substitutes for ODS,,,,4.85649623923306,0.01474489483383,,Summary1.As1,LIECHTENSTEIN,2002,Subsector,1. Energy
