GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),150.93186745544014,,,,,,Summary1.As1,LIECHTENSTEIN,2016,Subsector,1. Energy
                                           Sectoral approach(2),149.64909764110865,0.01804564897125,0.00325519266084,,,,Summary1.As1,LIECHTENSTEIN,2016,Subsector,1. Energy
1.  Energy industries,2.14099714799869,0.00098598709296,2.348048376e-05,,,,Summary1.As1,LIECHTENSTEIN,2016,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,25.85969043943005,0.00040065426309,0.0002913898766,,,,Summary1.As1,LIECHTENSTEIN,2016,Subsector,1. Energy
3.  Transport,59.91237506287984,0.00342473866471,0.0015802052766,,,,Summary1.As1,LIECHTENSTEIN,2016,Subsector,1. Energy
4.  Other sectors,61.73603499080008,0.01323426895049,0.00136011702388,,,,Summary1.As1,LIECHTENSTEIN,2016,Subsector,1. Energy
B. Fugitive emissions from fuels,0.00036297379909,0.04617212864875,,,,,Summary1.As1,LIECHTENSTEIN,2016,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,0.00036297379909,0.04617212864875,,,,,Summary1.As1,LIECHTENSTEIN,2016,Subsector,1. Energy
D.  Non-energy products from fuels and solvent use ,0.13618215688809,,,,,,Summary1.As1,LIECHTENSTEIN,2016,Subsector,1. Energy
F.  Product uses as substitutes for ODS,,,,9.01613791089874,0.0049377579294,,Summary1.As1,LIECHTENSTEIN,2016,Subsector,1. Energy
