GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),176.8732942078624,,,,,,Summary1.As1,LIECHTENSTEIN,2011,Subsector,1. Energy
                                           Sectoral approach(2),176.57548610988016,0.02282021159868,0.00363269568451,,,,Summary1.As1,LIECHTENSTEIN,2011,Subsector,1. Energy
1.  Energy industries,2.948616,0.0014489630208,0.0002526882048,,,,Summary1.As1,LIECHTENSTEIN,2011,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,23.47311769923511,0.00037851576392,0.00026784739641,,,,Summary1.As1,LIECHTENSTEIN,2011,Subsector,1. Energy
3.  Transport,76.24147135695156,0.00674587229194,0.00170868856383,,,,Summary1.As1,LIECHTENSTEIN,2011,Subsector,1. Energy
4.  Other sectors,73.91228105369348,0.01424686052202,0.00140347151947,,,,Summary1.As1,LIECHTENSTEIN,2011,Subsector,1. Energy
B. Fugitive emissions from fuels,0.00034914317059,0.0444128017779,,,,,Summary1.As1,LIECHTENSTEIN,2011,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,0.00034914317059,0.0444128017779,,,,,Summary1.As1,LIECHTENSTEIN,2011,Subsector,1. Energy
D.  Non-energy products from fuels and solvent use ,0.14572857118807,,,,,,Summary1.As1,LIECHTENSTEIN,2011,Subsector,1. Energy
F.  Product uses as substitutes for ODS,,,,8.71078972109846,0.05699523667325,,Summary1.As1,LIECHTENSTEIN,2011,Subsector,1. Energy
