GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),229.27818813940894,,,,,,Summary1.As1,LIECHTENSTEIN,2004,Subsector,1. Energy
                                           Sectoral approach(2),229.12931013649347,0.02718902428078,0.00348748160666,,,,Summary1.As1,LIECHTENSTEIN,2004,Subsector,1. Energy
1.  Energy industries,2.847636,0.00139886251776,0.00024315728256,,,,Summary1.As1,LIECHTENSTEIN,2004,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,39.70397724241781,0.00070129878924,0.00029835495746,,,,Summary1.As1,LIECHTENSTEIN,2004,Subsector,1. Energy
3.  Transport,81.45400840572673,0.01178343812695,0.00179434896262,,,,Summary1.As1,LIECHTENSTEIN,2004,Subsector,1. Energy
4.  Other sectors,105.12368848834895,0.01330542484683,0.00115162040402,,,,Summary1.As1,LIECHTENSTEIN,2004,Subsector,1. Energy
B. Fugitive emissions from fuels,0.0003273289746,0.04163792417944,,,,,Summary1.As1,LIECHTENSTEIN,2004,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,0.0003273289746,0.04163792417944,,,,,Summary1.As1,LIECHTENSTEIN,2004,Subsector,1. Energy
D.  Non-energy products from fuels and solvent use ,0.20397951592963,,,,,,Summary1.As1,LIECHTENSTEIN,2004,Subsector,1. Energy
F.  Product uses as substitutes for ODS,,,,6.01622310078797,0.03785354243314,,Summary1.As1,LIECHTENSTEIN,2004,Subsector,1. Energy
