GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,1477.0353370666667,1356.1103470839382,61.12248714710673,Summary1.As2,CAN,2004,Sector
"4.  Land use, land-use change and forestry  (4)",-13639.864095606925,31.314722,1.420597,Summary1.As2,CAN,2004,Sector
5.  Waste,234.65323854017538,799.7648499503798,4.46497223294981,Summary1.As2,CAN,2004,Sector
