GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,514366.45019433,2411.6797393590937,23.63928268299606,,,,Summary1.As1,CAN,2010,Sector
2.  Industrial processes and product use,39687.16659442378,4.86436308536246,2.45073960606844,7729.0536357747305,1861.283000610417,0.01961475775739,Summary1.As1,CAN,2010,Sector
