GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,2678.1949333333328,1133.4037841392835,75.85324285329587,Summary1.As2,CAN,2019,Sector
"4.  Land use, land-use change and forestry  (4)",-19716.065530463595,22.806937,1.089868,Summary1.As2,CAN,2019,Sector
5.  Waste,124.00413422124527,770.5298817932808,5.80722451849314,Summary1.As2,CAN,2019,Sector
