GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,505945.14184463245,2310.1096397480633,24.6320895766442,,,,Summary1.As1,CAN,2009,Sector
2.  Industrial processes and product use,36147.7117482978,4.74079677144973,4.66522030651553,6909.971098699356,2510.315801534193,0.01639779993569,Summary1.As1,CAN,2009,Sector
